ts,flow_duration,Header_Length,Source IP,Destination IP,Source Port,Destination Port,Protocol Type,Protocol_name,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time,label,subLabel,subLabelCat
1701727700.239835,0.8232619762420654,413249,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,527.171195226427,527.171195226427,0.0,0,0,0,0,1,0,0,0,0,0,0,158,434,1701727700.239835,1701727699.416573,738549821726.0216,1701727699.8295429,0.2398818319841395,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6649,54,1514,443.26666666666665,645.5257770909609,54,0.002234935760498,15,808448,29.77470962634788,912.9113088234682,416703.5288888889,1.0,225,0,0,0,0,0.002234935760498,0.8232619762420654,0,0,0
1701727700.242692,0.8261189460754395,414763,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,526.5585568113538,526.5585568113538,0.0,0,0,0,0,1,0,0,0,0,0,0,158,435,1701727700.242692,1701727699.416573,740251549426.2643,1701727699.8304925,0.2404215060032215,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8163,54,1514,510.1875,676.6354464139091,1514,0.002856969833374,16,808448,31.94330915857028,956.9070251009238,457835.52734375,1.0,256,0,0,0,0,0.002856969833374,0.8261189460754395,0,0,0
1701727700.244673,0.8280999660491943,416276,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,526.5064821583375,526.5064821583375,0.0,0,0,0,1,1,0,0,0,0,0,0,159,436,1701727700.244673,1701727699.416573,741953277126.5089,1701727699.8314424,0.2409615595473314,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9676,54,1514,569.1764705882352,697.552294922932,1513,0.0019810199737548,17,808448,33.739486379855734,986.4879159444876,486579.2041522493,1.0,289,0,0,0,0,0.0019810199737548,0.8280999660491943,0,0,0
1701727700.245188,0.8286149501800537,416330,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,527.3860915797407,527.3860915797407,0.0,0,0,0,0,1,0,0,0,0,0,0,159,437,1701727700.245188,1701727699.416573,743655004826.7542,1701727699.8323894,0.2414962440267786,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9730,54,1514,540.5555555555555,688.093519340231,54,0.0005149841308593,18,808448,32.88025412175385,973.1111872319882,473472.69135802495,1.0,324,0,0,0,0,0.0005149841308593,0.8286149501800537,0,0,0
1701727700.24729,0.8307168483734131,416384,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,527.2554671999573,527.2554671999573,0.0,0,0,0,0,1,0,0,0,0,0,0,159,438,1701727700.24729,1701727699.416573,745356732527.0015,1701727699.8333366,0.242031822408389,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9784,54,1514,514.9473684210526,678.496206690262,54,0.0021018981933593,19,808448,32.09197309051136,959.5385375200672,460357.10249307466,1.0,361,0,0,0,0,0.0021018981933593,0.8307168483734131,0,0,0
1701727700.249913,0.8333399295806885,417898,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,526.7958301492785,526.7958301492785,0.0,0,0,0,1,1,0,0,0,0,0,0,160,439,1701727700.249913,1701727699.416573,747058460227.2513,1701727699.8342855,0.2425703182182538,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11298,54,1514,564.9,696.2393913015839,1514,1701727700.249913,0,808448,32.09197309051136,959.5385375200672,460357.10249307466,1.0,361,0,0,0,0,0.0026230812072753,0.8333399295806885,0,0,0
1701727700.251894,0.8353209495544434,419412,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,526.7436429490893,526.7436429490893,0.0,0,0,0,0,1,0,0,0,0,0,0,160,440,1701727700.251894,1701727699.416573,748760187927.5033,1701727699.8352349,0.2431092011053484,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1514,1514,1514,1514.0,0.0,1514,0.0019810199737548,1,808448,55.02726596879042,0.0,0.0,0.0,1,0,0,0,0,0.0019810199737548,0.8353209495544434,0,0,0
1701727700.254893,0.8383200168609619,420926,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,526.0520936280367,526.0520936280367,0.0,0,0,0,0,1,0,0,0,0,0,0,160,441,1701727700.254893,1701727699.416573,750461915627.7582,1701727699.8361864,0.2436524292206342,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3028,1514,1514,1514.0,0.0,1514,0.0029990673065185,2,808448,55.02726596879042,0.0,0.0,0.0,4,0,0,0,0,0.0029990673065185,0.8383200168609619,0,0,0
1701727700.256874,0.8403010368347168,422440,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,526.0019690859185,526.0019690859185,0.0,0,0,0,1,1,0,0,0,0,0,0,161,442,1701727700.256874,1701727699.416573,752163643328.015,1701727699.837138,0.2441960015223332,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4542,1514,1514,1514.0,0.0,1514,0.0019810199737548,3,808448,55.02726596879042,0.0,0.0,0.0,9,0,0,0,0,0.0019810199737548,0.8403010368347168,0,0,0
1701727700.257301,0.8407280445098877,422494,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,526.9242567711085,526.9242567711085,0.0,0,0,0,0,1,0,0,0,0,0,0,161,443,1701727700.257301,1701727699.416573,753865371028.2723,1701727699.8380866,0.2447338944286126,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4596,54,1514,1149.0,632.1985447626403,54,0.0004270076751708,4,808448,47.93745925682754,894.06375611586,399675.0,1.0,16,0,0,0,0,0.0004270076751708,0.8407280445098877,0,0,0
1701727700.259403,0.8428299427032471,422548,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,526.7966614664145,526.7966614664145,0.0,0,0,0,0,1,0,0,0,0,0,0,161,444,1701727700.259403,1701727699.416573,755567098728.5317,1701727699.8390355,0.2452726431899575,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4650,54,1514,930.0,715.251004892688,54,0.0021018981933593,5,808448,43.12771730569565,1011.5176716202244,511584.0,1.0,25,0,0,0,0,0.0021018981933593,0.8428299427032471,0,0,0
1701727700.26186,0.8452868461608887,424062,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,526.4485091908083,526.4485091908083,0.0,0,0,0,1,1,0,0,0,0,0,0,162,445,1701727700.26186,1701727699.416573,757268826428.7936,1701727699.8399856,0.2458136074461279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6164,54,1514,1027.3333333333333,688.2506003549063,1514,0.0024569034576416,6,808448,45.3284311074922,973.3333333333334,473688.8888888889,1.0,36,0,0,0,0,0.0024569034576416,0.8452868461608887,0,0,0
1701727700.263841,0.8472678661346436,425576,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,526.3978699377747,526.3978699377747,0.0,0,0,0,0,1,0,0,0,0,0,0,162,446,1701727700.263841,1701727699.416573,758970554129.0574,1701727699.8409357,0.2463549329718841,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7678,54,1514,1096.857142857143,659.5607691208335,1514,0.0019810199737548,7,808448,46.8371037289272,932.7597848999123,435020.4081632653,1.0,49,0,0,0,0,0.0019810199737548,0.8472678661346436,0,0,0
1701727700.267078,0.8505048751831055,427090,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.5701795992236,525.5701795992236,0.0,0,0,0,0,1,0,0,0,0,0,0,162,447,1701727700.267078,1701727699.416573,760672281829.3245,1701727699.8418891,0.246901447634487,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9192,54,1514,1149.0,632.1985447626403,1514,0.0032370090484619,8,808448,47.93745925682754,894.06375611586,399675.0,1.0,64,0,0,0,0,0.0032370090484619,0.8505048751831055,0,0,0
1701727700.269059,0.8524858951568604,428604,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.5218913828087,525.5218913828087,0.0,0,0,0,1,1,0,0,0,0,0,0,163,448,1701727700.269059,1701727699.416573,762374009529.5935,1701727699.8428426,0.2474482740639848,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10706,54,1514,1189.5555555555557,606.9799760766616,1514,0.0019810199737548,9,808448,48.7761325969076,858.3993142565116,368424.6913580248,1.0,81,0,0,0,0,0.0019810199737548,0.8524858951568604,0,0,0
1701727700.269552,0.8529789447784424,428658,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,526.3904844880149,526.3904844880149,0.0,0,0,0,0,1,0,0,0,0,0,0,163,449,1701727700.269552,1701727699.416573,764075737229.863,1701727699.843793,0.2479897095366056,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10760,54,1514,1076.0,669.0560514635526,54,0.000493049621582,10,808448,46.389654018972806,946.1881419675476,447636.0,1.0,100,0,0,0,0,0.000493049621582,0.8529789447784424,0,0,0
1701727700.271654,0.8550808429718018,428712,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,526.2660293452975,526.2660293452975,0.0,0,0,0,0,1,0,0,0,0,0,0,163,450,1701727700.271654,1701727699.416573,765777464930.1346,1701727699.8447435,0.2485319607148819,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10814,54,1514,983.0909090909092,702.3267116644186,54,0.0021018981933593,11,808448,44.34164879863872,993.2399608527188,493262.8099173555,1.0,121,0,0,0,0,0.0021018981933593,0.8550808429718018,0,0,0
1701727700.274133,0.8575599193572998,430226,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.9107729031961,525.9107729031961,0.0,0,0,0,1,1,0,0,0,0,0,0,164,451,1701727700.274133,1701727699.416573,767479192630.4088,1701727699.8456955,0.2490764570430712,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12328,54,1514,1027.3333333333333,688.2506003549063,1514,0.002479076385498,12,808448,45.3284311074922,973.3333333333336,473688.888888889,1.0,144,0,0,0,0,0.002479076385498,0.8575599193572998,0,0,0
1701727700.276114,0.8595409393310547,431740,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.8620960530083,525.8620960530083,0.0,0,0,0,0,1,0,0,0,0,0,0,164,452,1701727700.276114,1701727699.416573,769180920330.6849,1701727699.846648,0.2496212800986227,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13842,54,1514,1064.7692307692307,673.8461538461538,1514,0.0019810199737548,13,808448,46.14692255761441,952.962369722178,454068.6390532545,1.0,169,0,0,0,0,0.0019810199737548,0.8595409393310547,0,0,0
1701727700.279334,0.8627610206604004,433254,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.0584914618084,525.0584914618084,0.0,0,0,0,0,1,0,0,0,0,0,0,164,453,1701727700.279334,1701727699.416573,770882648030.9642,1701727699.847603,0.2501711400113434,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,15356,54,1514,1096.857142857143,659.5607691208335,1514,0.0032200813293457,14,808448,46.8371037289272,932.7597848999123,435020.4081632653,1.0,196,0,0,0,0,0.0032200813293457,0.8627610206604004,0,0,0
1701727700.281315,0.8647420406341553,434768,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.012059858985,525.012059858985,0.0,0,0,0,1,1,0,0,0,0,0,0,165,454,1701727700.281315,1701727699.416573,772584375731.2456,1701727699.848559,0.2507212792782934,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,16870,54,1514,1124.6666666666667,645.6362925225177,1514,0.0019810199737548,15,808448,47.42713709821977,913.0676012456274,416846.2222222221,1.0,225,0,0,0,0,0.0019810199737548,0.8647420406341553,0,0,0
1701727700.281805,0.865231990814209,434822,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.8705235480619,525.8705235480619,0.0,0,0,0,0,1,0,0,0,0,0,0,165,455,1701727700.281805,1701727699.416573,774286103431.5275,1701727699.849511,0.2512660471980119,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,16924,54,1514,1057.75,676.7281119474792,54,0.0004899501800537,16,808448,45.99456489630052,957.0380739552631,457960.9375,1.0,256,0,0,0,0,0.0004899501800537,0.865231990814209,0,0,0
1701727700.283944,0.8673708438873291,436336,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.7266868186707,525.7266868186707,0.0,0,0,0,1,1,0,0,0,0,0,0,166,456,1701727700.283944,1701727699.416573,775987831131.8114,1701727699.8504636,0.2518117325929628,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,18438,54,1514,1084.5882352941176,665.2418453485681,1514,0.0021388530731201,17,808448,46.574418628558696,940.79403995005,442546.7128027682,1.0,289,0,0,0,0,0.0021388530731201,0.8673708438873291,0,0,0
1701727700.285925,0.869351863861084,437850,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.6789787857696,525.6789787857696,0.0,0,0,0,0,1,0,0,0,0,0,0,166,457,1701727700.285925,1701727699.416573,777689558832.0973,1701727699.8514163,0.2523577312944331,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,19952,54,1514,1108.4444444444443,653.9386840286601,1514,0.0019810199737548,18,808448,47.0838495546922,924.8089559137452,427635.8024691359,1.0,324,0,0,0,0,0.0019810199737548,0.869351863861084,0,0,0
1701727700.288211,0.8716380596160889,437904,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.447454877917,525.447454877917,0.0,0,0,0,0,1,0,0,0,0,0,0,166,458,1701727700.288211,1701727699.416573,779391286532.3855,1701727699.85237,0.2529051879168631,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,20006,54,1514,1052.9473684210527,678.651098149403,54,0.0022861957550048,19,808448,45.89002873002048,959.75758712228,460567.31301939074,1.0,361,0,0,0,0,0.0022861957550048,0.8716380596160889,0,0,0
1701727700.29069,0.8741168975830078,439418,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.1013923528603,525.1013923528603,0.0,0,0,0,0,1,0,0,0,0,0,0,166,459,1701727700.29069,1701727699.416573,781093014232.6761,1701727699.853325,0.253454812052442,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,21520,54,1514,1076.0,669.0560514635526,1514,1701727700.29069,0,808448,45.89002873002048,959.75758712228,460567.31301939074,1.0,361,0,0,0,0,0.0024788379669189,0.8741168975830078,0,0,0
1701727700.292671,0.8760979175567627,440932,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.0554655840698,525.0554655840698,0.0,0,0,0,1,1,0,0,0,0,0,0,167,460,1701727700.292671,1701727699.416573,782794741932.9689,1701727699.8542802,0.2540047142026374,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1514,1514,1514,1514.0,0.0,1514,0.0019810199737548,1,808448,55.02726596879042,0.0,0.0,0.0,1,0,0,0,0,0.0019810199737548,0.8760979175567627,0,0,0
1701727700.293179,0.8766059875488281,440986,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.8919132973886,525.8919132973886,0.0,0,0,0,0,1,0,0,0,0,0,0,167,461,1701727700.293179,1701727699.416573,784496469633.2621,1701727699.8552322,0.2545493851506619,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1568,54,1514,784.0,730.0,54,0.0005080699920654,2,808448,39.59797974644666,1032.3759005323593,532900.0,1.0,4,0,0,0,0,0.0005080699920654,0.8766059875488281,0,0,0
1701727700.295484,0.878911018371582,442332,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.6504814969537,525.6504814969537,0.0,0,0,0,1,1,0,0,0,0,0,0,168,462,1701727700.295484,1701727699.416573,786198197333.5576,1701727699.8561854,0.2550955820836608,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2914,54,1514,971.3333333333334,652.2685200300733,1346,0.0023050308227539,3,808448,44.075692469508255,922.4469873355564,425454.2222222222,1.0,9,0,0,0,0,0.0023050308227539,0.878911018371582,0,0,0
1701727700.297465,0.8808920383453369,443846,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.6035698423349,525.6035698423349,0.0,0,0,0,0,1,0,0,0,0,0,0,168,463,1701727700.297465,1701727699.416573,787899925033.8551,1701727699.8571384,0.2556420842586603,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4428,54,1514,1107.0,611.806341908941,1514,0.0019810199737548,4,808448,47.05316142407437,865.2248262734952,374307.0,1.0,16,0,0,0,0,0.0019810199737548,0.8808920383453369,0,0,0
1701727700.299649,0.8830759525299072,445348,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.4361175510389,525.4361175510389,0.0,0,0,0,1,1,0,0,0,0,0,0,169,464,1701727700.299649,1701727699.416573,789601652734.1548,1701727699.8580923,0.2561896420009684,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5930,54,1514,1186.0,569.569662113424,1502,0.0021839141845703,5,808448,48.70318264754368,805.4931408770655,324409.6,1.0,25,0,0,0,0,0.0021839141845703,0.8830759525299072,0,0,0
1701727700.301629,0.8850560188293457,446694,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.3904725884477,525.3904725884477,0.0,0,0,0,1,1,0,0,0,0,0,0,170,465,1701727700.301629,1701727699.416573,791303380434.4564,1701727699.859046,0.2567374888377516,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7276,54,1514,1212.6666666666667,523.3515920381717,1346,0.0019800662994384,6,808448,49.24767337990023,740.1309193499336,273896.88888888893,1.0,36,0,0,0,0,0.0019800662994384,0.8850560188293457,0,0,0
1701727700.302074,0.8855009078979492,446748,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,526.2558127763149,526.2558127763149,0.0,0,0,0,0,1,0,0,0,0,0,0,170,466,1701727700.302074,1701727699.416573,793005108134.7585,1701727699.8599968,0.257279951412781,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7330,54,1514,1047.142857142857,631.7891665899377,54,0.0004448890686035,7,808448,45.76336650953155,893.4848079518847,399157.55102040817,1.0,49,0,0,0,0,0.0004448890686035,0.8855009078979492,0,0,0
1701727700.303976,0.8874030113220215,446802,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,526.2546937994722,526.2546937994722,0.0,0,0,0,0,1,0,0,0,0,0,0,170,467,1701727700.303976,1701727699.416573,794706835835.0625,1701727699.8609476,0.2578224575031857,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7384,54,1514,923.0,676.1235094270869,54,0.0019021034240722,8,808448,42.96510211788167,956.1830368710794,457143.0,1.0,64,0,0,0,0,0.0019021034240722,0.8874030113220215,0,0,0
1701727700.306474,0.8899009227752686,448316,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.9012413881793,525.9012413881793,0.0,0,0,0,0,1,0,0,0,0,0,0,170,468,1701727700.306474,1701727699.416573,796408563535.369,1701727699.8618996,0.2583671958968665,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8898,54,1514,988.6666666666666,663.962515675563,1514,0.002497911453247,9,808448,44.46721638840612,938.98479457574,440846.2222222223,1.0,81,0,0,0,0,0.002497911453247,0.8899009227752686,0,0,0
1701727700.308455,0.8918819427490234,449818,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.8543508061325,525.8543508061325,0.0,0,0,0,1,1,0,0,0,0,0,0,171,469,1701727700.308455,1701727699.416573,798110291235.6775,1701727699.862852,0.2589122481200681,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10400,54,1514,1040.0,648.442441547436,1502,0.0019810199737548,10,808448,45.60701700396552,917.036095254707,420477.6,1.0,100,0,0,0,0,0.0019810199737548,0.8918819427490234,0,0,0
1701727700.308944,0.8923709392547607,449872,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,526.6868062652372,526.6868062652372,0.0,0,0,0,0,1,0,0,0,0,0,0,171,470,1701727700.308944,1701727699.416573,799812018935.9865,1701727699.863801,0.259452155407236,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10454,54,1514,950.3636363636364,680.1464110732835,54,0.0004889965057373,11,808448,43.59733102756719,961.8722789392236,462599.1404958679,1.0,121,0,0,0,0,0.0004889965057373,0.8923709392547607,0,0,0
1701727700.310789,0.8942160606384277,449926,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,526.718341050292,526.718341050292,0.0,0,0,0,0,1,0,0,0,0,0,0,171,471,1701727700.310789,1701727699.416573,801513746636.2972,1701727699.86475,0.2599919200315278,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10508,54,1514,875.6666666666666,696.724638736296,54,0.0018451213836669,12,808448,41.84893467381617,985.3174333403648,485425.2222222222,1.0,144,0,0,0,0,0.0018451213836669,0.8942160606384277,0,0,0
1701727700.313507,0.8969340324401855,451440,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,526.2371400000106,526.2371400000106,0.0,0,0,0,1,1,0,0,0,0,0,0,172,472,1701727700.313507,1701727699.416573,803215474336.6107,1701727699.8657007,0.2605347190334817,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12022,54,1514,924.7692307692308,690.6645800460434,1514,0.0027179718017578,13,808448,43.00626072490448,976.7472161518328,477017.5621301775,1.0,169,0,0,0,0,0.0027179718017578,0.8969340324401855,0,0,0
1701727700.315488,0.8989150524139404,452954,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,526.1898760397982,526.1898760397982,0.0,0,0,0,0,1,0,0,0,0,0,0,172,473,1701727700.315488,1701727699.416573,804917202036.9261,1701727699.8666515,0.2610778455072692,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13536,54,1514,966.8571428571428,682.622135292899,1514,0.0019810199737548,14,808448,43.974018303019406,965.3734817072994,465972.9795918368,1.0,196,0,0,0,0,0.0019810199737548,0.8989150524139404,0,0,0
1701727700.317761,0.9011878967285156,453008,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.972443394669,525.972443394669,0.0,0,0,0,0,1,0,0,0,0,0,0,172,474,1701727700.317761,1701727699.416573,806618929737.2439,1701727699.867603,0.2616223551579533,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13590,54,1514,906.0,697.6807292737847,54,0.0022728443145751,15,808448,42.567593307585526,986.669549545338,486758.4,1.0,225,0,0,0,0,0.0022728443145751,0.9011878967285156,0,0,0
1701727700.320665,0.9040918350219728,454522,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.3891049557546,525.3891049557546,0.0,0,0,0,0,1,0,0,0,0,0,0,172,475,1701727700.320665,1701727699.416573,808320657437.5646,1701727699.868557,0.2621705243201931,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,15104,54,1514,944.0,691.3725479074216,1514,0.002903938293457,16,808448,43.45112196480086,977.748433903118,477996.0,1.0,256,0,0,0,0,0.002903938293457,0.9040918350219728,0,0,0
1701727700.322646,0.9060728549957277,456036,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.3440684990442,525.3440684990442,0.0,0,0,0,1,1,0,0,0,0,0,0,173,476,1701727700.322646,1701727699.416573,810022385137.8872,1701727699.869511,0.2627189752019964,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,16618,54,1514,977.529411764706,684.0074060183042,1514,0.0019810199737548,17,808448,44.21604712691323,967.332550354726,467866.1314878893,1.0,289,0,0,0,0,0.0019810199737548,0.9060728549957277,0,0,0
1701727700.325441,0.9088678359985352,456090,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,524.8287826974755,524.8287826974755,0.0,0,0,0,0,1,0,0,0,0,0,0,173,477,1701727700.325441,1701727699.416573,811724112838.2126,1701727699.8704667,0.2632706512799941,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,16672,54,1514,926.2222222222222,697.5850052188428,54,0.0027949810028076,18,808448,43.04003304418393,986.5341752885936,486624.8395061728,1.0,324,0,0,0,0,0.0027949810028076,0.9088678359985352,0,0,0
1701727700.325661,0.909087896347046,457604,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.8017425165704,525.8017425165704,0.0,0,0,0,1,1,0,0,0,0,0,0,174,478,1701727700.325661,1701727699.416573,813425840538.5383,1701727699.8714192,0.2638162238856026,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,18186,54,1514,957.157894736842,691.5484732531233,1514,0.0002200603485107,19,808448,43.75289464108271,977.9972299129744,478239.2908587258,1.0,361,0,0,0,0,0.0002200603485107,0.909087896347046,0,0,0
1701727700.327642,0.9110689163208008,459118,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.7560557925314,525.7560557925314,0.0,0,0,0,0,1,0,0,0,0,0,0,174,479,1701727700.327642,1701727699.416573,815127568238.866,1701727699.8723714,0.2643620976607255,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,19700,54,1514,985.0,684.87648521467,1514,1701727700.327642,0,808448,43.75289464108271,977.9972299129744,478239.2908587258,1.0,361,0,0,0,0,0.0019810199737548,0.9110689163208008,0,0,0
1701727700.329815,0.9132418632507324,459172,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.6000839595929,525.6000839595929,0.0,0,0,0,0,1,0,0,0,0,0,0,174,480,1701727700.329815,1701727699.416573,816829295939.1958,1701727699.8733246,0.2649089584636269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,54,54,54,54.0,0.0,54,0.0021729469299316,1,808448,10.392304845413264,0.0,0.0,0.0,1,0,0,0,0,0.0021729469299316,0.9132418632507324,0,0,0
1701727700.332602,0.9160289764404296,460686,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.0925597016635,525.0925597016635,0.0,0,0,0,0,1,0,0,0,0,0,0,174,481,1701727700.332602,1701727699.416573,818531023639.5284,1701727699.8742795,0.2654589997657356,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1568,54,1514,784.0,730.0,1514,0.0027871131896972,2,808448,39.59797974644666,1032.3759005323593,532900.0,1.0,4,0,0,0,0,0.0027871131896972,0.9160289764404296,0,0,0
1701727700.334583,0.9180099964141846,462200,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.0487487965577,525.0487487965577,0.0,0,0,0,1,1,0,0,0,0,0,0,175,482,1701727700.334583,1701727699.416573,820232751339.863,1701727699.8752346,0.2660093043193339,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3082,54,1514,1027.3333333333333,688.2506003549063,1514,0.0019810199737548,3,808448,45.3284311074922,973.3333333333334,473688.8888888889,1.0,9,0,0,0,0,0.0019810199737548,0.9180099964141846,0,0,0
1701727700.335045,0.9184720516204834,462254,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.8733775816378,525.8733775816378,0.0,0,0,0,0,1,0,0,0,0,0,0,175,483,1701727700.335045,1701727699.416573,821934479040.1981,1701727699.8761866,0.2665544468968061,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3136,54,1514,784.0,730.0,54,0.0004620552062988,4,808448,39.59797974644666,1032.3759005323593,532900.0,1.0,16,0,0,0,0,0.0004620552062988,0.9184720516204834,0,0,0
1701727700.337153,0.9205799102783204,463768,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.7555532074033,525.7555532074033,0.0,0,0,0,1,1,0,0,0,0,0,0,176,484,1701727700.337153,1701727699.416573,823636206740.5353,1701727699.877139,0.2671003424595708,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4650,54,1514,930.0,715.251004892688,1514,0.0021078586578369,5,808448,43.12771730569565,1011.5176716202244,511584.0,1.0,25,0,0,0,0,0.0021078586578369,0.9205799102783204,0,0,0
